MAKE,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,MODEL,YEAR_MODEL_ID
FORD,2014,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,5310.0,5580.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,Optional,Optional,,,No,,,No,,,No,,Standard,,,,,4.0,7175.0,2FMDK4JC0BBA30107,3.0,3.0,,,,,3.0,4272.0,"CURTAIN AIR BAG,TORSO AIR BAG,FRONTAL AIR BAG",321.598,31.252,4547.724,2790.761,0.36,1948.854,327.812,324.904,20.004,3021.907,3053.938,0.64,1483.329,397.257,7151.0,2FMDK3GC4BBA26093,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",35.798,24.979,476.004,1845.259,243.625,2522.005,7157.0,2FMDK3GC6BBA26094,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",375.393,3858.596,0.14,1.3,No Tip,,,4.0,Optional,Optional,EDGE,2014_EDGE
FORD,2014,SUV,MPV,4x2,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,4520.0,4840.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Yes,1,,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4.0,7941.0,1FMCU9G93DUA16410,4.0,4.0,,,,,4.0,3782.0,"FRONTAL AIR BAG,KNEE AIR BAG",220.946,19.603,1165.962,1011.608,0.47,1633.598,65.769,351.302,9.636,1790.958,516.409,0.57,1205.725,558.372,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.191,1.19,No Tip,,,4.0,Standard,Standard,ESCAPE,2014_ESCAPE
FORD,2014,SUV,MPV,4x2,1,SUV,body-on-frame,"7, 8"," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7300.0,7720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9","1, 3",,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,4.0,7624.0,1FMJU1G51CEF09033,3.0,4.0,,,,,4.0,5841.0,FRONTAL AIR BAG,302.471,33.309,3084.987,1704.949,0.35,1184.914,218.861,132.077,17.741,1581.834,2107.443,0.4,1043.968,524.875,7541.0,1FMJU1F53CEF02618,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",22.665,17.333,280.248,679.867,64.151,1997.778,7565.0,1FMJU1F54CEF02630,2.0,,"Although not included in the star rating, the driver dummy's abdomen rib deflection reading was elevated","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",407.329,5135.087,0.212,1.16,No Tip,,,3.0,Optional,Optional,EXPEDITION,2014_EXPEDITION
FORD,2014,SUV,MPV,AWD,1,SUV,uni-body,"6, 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,5900.0,6300.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Yes,3,,"1, 3, 4, 6, 7, 9",,,Optional,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,7492.0,1FMHK7B88CGA24076,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",43.897,21.323,598.912,1313.801,135.635,2331.467,7487.0,1FMHK7B81CGA12075,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",482.953,3005.599,0.174,1.22,No Tip,,,4.0,Optional,Optional,EXPLORER,2014_EXPLORER
FORD,2014,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2,3","2 = 1,3; 3 = 1,2,3;",,6450.0,8200.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4.0,7625.0,1FTFX1EF3CKD09592,4.0,3.0,,,,,4.0,5720.0,FRONTAL AIR BAG,236.732,30.777,1028.908,1599.261,0.31,779.727,305.194,488.889,21.784,1368.188,2866.075,0.42,731.549,576.14,7355.0,1FTEX1CM4BFA13341,5.0,,5.0,5.0,,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",29.106,11.887,490.767,1102.143,,,7351.0,1FTEX1CMXBFA43718,4.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",669.212,3399.47,0.198,1.18,No Tip,,,4.0,Optional,Optional,F-150,2014_F-150
FORD,2014,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2,3","2 = 1,3; 3 = 1,2,3;",,9900.0,10000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,1.19,No Tip,,,4.0,Optional,Optional,F-250,2014_F-250
FORD,2014,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2,3","2 = 1,3; 3 = 1,2,3;",,9900.0,11500.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Optional,Optional,F-350,2014_F-350
FORD,2014,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3620.0,3620.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,Yes,1,,"1, 3, 4, 6",,,,,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4.0,6996.0,3FADP4AJ8BM111431,5.0,4.0,,,,,4.0,2618.0,FRONTAL AIR BAG,147.693,20.654,1847.091,1551.843,0.25,1096.07,198.168,291.455,10.649,2418.81,1815.207,0.52,692.34,524.549,8490.0,3FADP4AJ9EM122801,4.0,2.0,2.0,5.0,2.0,,"Due to the intrusion of the left rear door during the side impact test, the interior door panel struck the torso of the rear passenger dummy, causing a high lower spine acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury.",,,2.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",101.631,32.931,1102.179,2040.119,322.332,5839.155,8489.0,3FADP4AJ5EM148120,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",179.8,3187.753,0.143,1.29,No Tip,,,4.0,Optional,Optional,FIESTA,2014_FIESTA
FORD,2014,SUV,MPV,AWD,1,SUV,uni-body,"6, 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6000.0,6250.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,Optional,Optional,,,No,,,No,,,No,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,1.27,No Tip,,,4.0,Optional,Optional,FLEX,2014_FLEX
FORD,2014,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3990.0,3990.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,Yes,1,,"1, 3, 4, 6",,,,Optional - fleet only,,,Standard,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,5.0,8001.0,1FADP3F23DL111238,5.0,4.0,,,,,4.0,2961.0,"FRONTAL AIR BAG,KNEE AIR BAG",179.375,18.373,1277.589,1366.088,0.28,834.391,188.048,275.691,10.935,1536.246,200.023,0.54,698.816,349.149,8002.0,1FADP3E27DL103760,4.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",94.977,32.604,944.833,1906.56,314.074,2516.844,7999.0,1FADP3E2XDL133559,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",181.689,3105.616,0.116,1.38,No Tip,,,4.0,Optional,Optional,FOCUS,2014_FOCUS
FORD,2014,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4350.0,4720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Pelvis/Torso,"1, 3",Seat,Yes,"1, 3",,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,Standard,"1,3,4,6",Optional,Yes,Standard,a) passive immobilizer/passive alarm,Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,5.0,8077.0,3FA6P0LU2DR152362,5.0,4.0,,,,,5.0,3709.0,"FRONTAL AIR BAG,KNEE AIR BAG",124.931,12.995,743.655,1482.848,0.29,891.169,100.765,254.267,7.928,63.253,47.455,0.52,875.92,221.459,8078.0,3FA6P0LU8DR152592,3.0,5.0,4.0,3.0,5.0,,,,,4.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.509,34.045,1784.727,1231.67,225.091,3516.053,8073.0,3FA6P0LU5DR160617,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",267.574,2654.354,0.109,1.41,No Tip,,,4.0,Optional,Optional,FUSION,2014_FUSION
FORD,2014,2 DR,PC,RWD,1,PASSENGER CAR,uni-body,4,"1, 3, 4, 6",,4500.0,4700.0,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Head/Torso,"1, 3",Seat,Yes,,Standard,,,Seat,No,,,"1, 3, 4, 6",,,,,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,4.0,7475.0,1ZVBP8AMXC5251570,4.0,5.0,,,,,4.0,3511.0,FRONTAL AIR BAG,334.971,30.041,1804.573,2474.098,0.23,1047.947,379.114,243.199,18.245,1423.999,1050.935,0.32,856.297,291.938,7465.0,1ZVBP8AM9C5245601,5.0,3.0,4.0,5.0,3.0,,,,,4.0,HEAD/TORSO AIR BAG,133.49,27.03,1086.831,1515.671,819.636,3152.735,7463.0,1ZVBP8AM4C5245599,4.0,,,HEAD/TORSO AIR BAG,208.571,4819.579,0.087,1.53,No Tip,,,5.0,Optional,Optional,MUSTANG,2014_MUSTANG
FORD,2014,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,5260.0,5600.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,,,,,5.0,7872.0,1FAHP2H87DG104671,5.0,5.0,,,,,5.0,4145.0,FRONTAL AIR BAG,182.277,19.845,303.662,307.674,0.31,1393.374,58.908,218.303,13.343,1404.415,1017.897,0.32,646.111,107.91,6965.0,1FAHP2EW8BG101634,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",103.182,30.422,770.845,1498.196,283.494,4046.109,6967.0,1FAHP2EW4BG101632,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",376.059,3306.592,0.113,1.39,No Tip,,,4.0,Optional,Optional,TAURUS,2014_TAURUS
FORD,2014,VAN,TRUCK,FWD,1,VAN,uni-body,2,"1, 3",,4780.0,5280.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3",Seat,No,Yes,Standard,Pelvis/Torso,"1, 3",Seat,No,,,"1, 3",,,,Optional,,,,,,Yes,Optional,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,,8562.0,NM0GE9F71E1140792,4.0,4.0,,,,,4.0,4440.0,FRONTAL AIR BAG,,,,,,,,,,,,,,,8569.0,NM0AS8F71E1144592,5.0,,5.0,5.0,,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,8568.0,NM0AE8F70E1142727,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.0,0.0,,,,,Optional,Optional,TRANSIT,2014_TRANSIT
FORD,2013,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4960.0,4960.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4.0,8151.0,1FADP5CU8DL520580,4.0,4.0,,,,,4.0,3925.0,"FRONTAL AIR BAG,KNEE AIR BAG",230.183,18.638,1414.992,2438.747,0.4,1401.486,42.783,326.386,10.075,2314.982,2305.656,0.47,857.391,217.433,8150.0,1FADP5CU1DL520579,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",100.448,31.12,961.594,1335.95,170.385,3325.777,8152.0,1FADP5CU1DL519349,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",270.431,4197.894,0.147,1.28,No Tip,,,4.0,,,CMAX,2013_CMAX
FORD,2013,VAN,TRUCK,RWD,1,VAN,body-on-frame,"1,2,5","1pass = 1,  2pass = 1,3,  5pass = 1,3,4,5,6",,8520.0,8600.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"5, 6",,,,,,,,,,,,,,"1, 3",,,,Optional - fleet only,,,,,,Yes,Optional,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279,1.09,No Tip,,,3.0,,,E-150,2013_E-150
FORD,2013,WAGON,BUS,RWD,1,VAN,body-on-frame,"11, 12, 15","11pass = 1,3,4,5,6,7,8,9,10,11,12  12 pass = 1,3,4,5,6,7,8,9,10,11,12,13  15 pass = 1,3,4,5,6,7,8,9,10,11,12,13,14,15,16",,8800.0,8800.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",,,,"5, 8, 11",,,,,,,,,,,No,,,"1, 3",,,,Optional - fleet only,,,,,,Yes,Optional,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,E-350,2013_E-350
FORD,2013,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,5310.0,5469.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,Optional,Optional,,,No,,,No,,,No,,Standard,,,,,4.0,7175.0,2FMDK4JC0BBA30107,3.0,3.0,,,,,3.0,4272.0,"CURTAIN AIR BAG,TORSO AIR BAG,FRONTAL AIR BAG",321.598,31.252,4547.724,2790.761,0.36,1948.854,327.812,324.904,20.004,3021.907,3053.938,0.64,1483.329,397.257,7151.0,2FMDK3GC4BBA26093,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",35.798,24.979,476.004,1845.259,243.625,2522.005,7157.0,2FMDK3GC6BBA26094,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",375.393,3858.596,0.14,1.3,No Tip,,,4.0,,,EDGE,2013_EDGE
FORD,2013,SUV,MPV,4x2,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,4520.0,4680.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4.0,7941.0,1FMCU9G93DUA16410,4.0,4.0,,,,,4.0,3782.0,"FRONTAL AIR BAG,KNEE AIR BAG",220.946,19.603,1165.962,1011.608,0.47,1633.598,65.769,351.302,9.636,1790.958,516.409,0.57,1205.725,558.372,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.191,1.19,No Tip,,,4.0,,,ESCAPE,2013_ESCAPE
FORD,2013,EXTENDED SUV,MPV,4x2,1,SUV,body-on-frame,"7, 8"," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7300.0,7720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9","1, 3",,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,4.0,7624.0,1FMJU1G51CEF09033,3.0,4.0,,,,,4.0,5841.0,FRONTAL AIR BAG,302.471,33.309,3084.987,1704.949,0.35,1184.914,218.861,132.077,17.741,1581.834,2107.443,0.4,1043.968,524.875,7541.0,1FMJU1F53CEF02618,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",22.665,17.333,280.248,679.867,64.151,1997.778,7565.0,1FMJU1F54CEF02630,2.0,,"Although not included in the star rating, the driver dummy's abdomen rib deflection reading was elevated","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",407.329,5135.087,0.212,1.16,No Tip,,,3.0,,,EXPEDITION,2013_EXPEDITION
FORD,2013,SUV,MPV,AWD,1,SUV,uni-body,"6, 7","6 = 1,3,4,6,7,9; 7=  1,3,4,5,6,7,9",,5900.0,6250.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Standard,3,,"1, 3, 4, 6, 7, 9",,,Optional,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,Optional,Optional,,Optional,Optional,,,No,,,No,,Standard,Standard,,,Seat,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,7492.0,1FMHK7B88CGA24076,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",43.897,21.323,598.912,1313.801,135.635,2331.467,7487.0,1FMHK7B81CGA12075,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",482.953,3005.599,0.174,1.22,No Tip,,,4.0,,,EXPLORER,2013_EXPLORER
FORD,2013,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2, 3","reg cab: 2 = 1, 3; 3 = 1, 2, 3",,6450.0,6450.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",,"4, 6",Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4.0,7625.0,1FTFX1EF3CKD09592,4.0,3.0,,,,,4.0,5720.0,FRONTAL AIR BAG,236.732,30.777,1028.908,1599.261,0.31,779.727,305.194,488.889,21.784,1368.188,2866.075,0.42,731.549,576.14,7355.0,1FTEX1CM4BFA13341,5.0,,5.0,5.0,,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",29.106,11.887,490.767,1102.143,,,7351.0,1FTEX1CMXBFA43718,4.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",669.212,3399.47,0.198,1.18,No Tip,,,4.0,,,F-150,2013_F-150
